#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ca_asoiaf_slavepit_1;Tiny Slave Camp;Très petit camp d'esclaves;;;Minúsculo Campo de Esclavos;;;;;;;;;x
EVTDESCSLAVERY100;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] has arranged to meet with you in the hopes of selling you a new slave, a [FromFrom.Culture.GetName] by the name of [FromFrom.GetFirstName]. [From.GetFirstName] leads [FromFrom.GetHerHim] to you in chains, and allows you to inspect the merchandise.;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] a arrangé une rencontre avec vous dans l'espoir de vous vendre un(e) nouvel(le) esclave, une(e) [FromFrom.Culture.GetName] répondant au nom de [FromFrom.GetFirstName]. [From.GetFirstName] vous l'amène enchainé(e) et vous permet d'inspecter la marchandise. ;;;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] ha organizado un encuentro contigo con la esperanza de venderte un esclavo, un [FromFrom.Culture.GetName] llamado [FromFrom.GetFirstName]. [From.GetFirstName] lo trae ante ti encadenado, y te permite examinar la mercancía.;;;;;;;;;x
EVTOPTASLAVERY100;This one isn't even worth the time it took to speak with you!;Il(elle) ne vaut même pas le temps que j'ai perdu à parler avec vous.;;;No vale ni el tiempo que he perdido en hablar contigo.;;;;;;;;;x
EVTOPTBSLAVERY100;I will buy [FromFrom.GetHerHim] for 15 gold coins.;Je l'achète pour 15 pièces d'or. ;;;Lo compro por 15 piezas de oro.;;;;;;;;;x
EVTOPTCSLAVERY100;I will buy [FromFrom.GetHerHim] for 40 gold coins.;Je l'achète pour 40 pièces d'or. ;;;Lo compro por 40 piezas de oro.;;;;;;;;;x
EVTOPTDSLAVERY100;I will buy [FromFrom.GetHerHim], and offer more gold to secure [FromFrom.GetHerHim];Je vais l'acheter, et offrir plus d'or pour en être sûr;;;Lo voy a comprar, y ofrecer más oro para estar seguro.;;;;;;;;;x
EVTOPTESLAVERY100;I will buy [FromFrom.GetHerHim] for 75 gold coins.;Je l'achète pour 75 pièces d'or. ;;;Lo compro por 75 piezas de oro.;;;;;;;;;x
EVTOPTESLAVERY100B;I will buy the slave for 75 gold coins.;Je vais acheter l'esclave pour 75 pièces d'or.;;;Compraré al esclavo por 75 piezas de oro.;;;;;;;;;x
EVTOPTFSLAVERY100;I will buy the slave for 115 gold coins.;Je vais acheter l'esclave pour 115 pièces d'or.;;;Compraré al esclavo por 115 piezas de oro.;;;;;;;;;x
EVTOPTGSLAVERY100;I will buy the slave for 150 gold coins.;Je vais acheter l'esclave pour 150 pièces d'or.;;;Compraré al esclavo por 150 piezas de oro.;;;;;;;;;x
EVTOPTHSLAVERY100;I will buy the slave for 225 gold coins.;Je vais acheter l'esclave pour 225 pièces d'or.;;;Compraré al esclavo por 225 piezas de oro.;;;;;;;;;x
EVTDESCSLAVERY102;You take [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] in chains to meet with a [FromFrom.GetManWoman] by the name of [FromFrom.GetFirstNameWithDynasty], a wealthy slaver from [FromFrom.Capital.GetName]. [FromFrom.GetSheHeCap] carefully inspects [From.GetFirstName] for over an hour, before finally turning to you and spitting in your face. 'Are you trying to rob me?' [FromFrom.GetSheHe] demands, 'This one is not even worth the time it took to speak with you! I cannot buy [From.GetHerHim].';Vous emmenez [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] enchainé(e) avec vous pour rencontrer un(e) [FromFrom.GetManWoman] nommé(e) [FromFrom.GetFirstNameWithDynasty], un(e) riche esclavagiste originaire de [FromFrom.Capital.GetName]. [FromFrom.GetSheHeCap] inspecte [From.GetFirstName] sous toutes les coutures pendant plus d'une heure avant de se tourner vers vous, rouge de colère. «Vous essayez de me voler ? » finit-[FromFrom.GetSheHe] par vous demander, « Cet(te) esclave ne vaut même pas le temps que j'ai perdu à parler avec vous ! Je ne l'achèterai pas.»;;;Llevas a [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] encadenado a un encuentro con [FromFrom.GetFirstNameWithDynasty], un rico esclavista originario de [FromFrom.Capital.GetName]. Inspecciona a [From.GetFirstName] durante más de una hora antes de volverse hacia ti, rojo de ira. 'Estás tratando de engañarme?' pregunta, para acabar diciendo 'Este esclavo no vale ni el tiempo que he perdido hablando contigo! No lo compraría nunca!';;;;;;;;;x
EVTOPTASLAVERY102;Then I suppose I'll have to find someone who will.;Bien, alors je suppose que je vais devoir trouver quelqu'un qui voudra. ;;;Bueno, supongo que encontraré a alguien que si lo quiera.;;;;;;;;;x
EVTOPTBSLAVERY102;Perhaps I should give up on this after all.;Peut-être que je devrais laisser tomber après tout. ;;;Tal vez debería renunciar a esto después de todo.;;;;;;;;;x
EVTDESCSLAVERY10399;You have decided you shall make an offer for the slave, but exactly how much coin shall you offer?;Vous avez décidé de faire une offre pour l'esclave, mais combien de pièces d'or allez-vous offrir exactement ?;;;Has decidido hacer una oferta por un esclavo, pero cuantas piezas de oro ofrecerás exactamente?;;;;;;;;;x
EVTDESCSLAVERY104;You take [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] in chains to meet with a [FromFrom.GetManWoman] by the name of [FromFrom.GetFirstNameWithDynasty], a wealthy slaver from [FromFrom.Capital.GetName]. [FromFrom.GetSheHeCap] carefully inspects [From.GetFirstName] for over an hour, before finally turning to you, and naming [FromFrom.GetHerHis] price.;Vous emmenez [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] enchainé(e) avec vous pour rencontrer un(e) [FromFrom.GetManWoman] nommé(e) [FromFrom.GetFirstNameWithDynasty], un(e) riche esclavagiste originaire de [FromFrom.Capital.GetName]. [FromFrom.GetSheHeCap] inspecte [From.GetFirstName] sous toutes les coutures pendant plus d'une heure avant de se tourner vers vous et de vous proposer son prix.;;;Llevas a [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] encadenado a un encuentro con [FromFrom.GetFirstNameWithDynasty], un rico esclavista originario de [FromFrom.Capital.GetName]. Inspecciona a [From.GetFirstName] durante más de una hora antes de volverse hacia ti y proponer su precio.;;;;;;;;;x
EVTOPTASLAVERY104;Done. A pleasure doing business with you.;Entendu. C'est un plaisir de faire affaire avec vous.;;;Hecho. Es un placer hacer negocios con vos.;;;;;;;;;x
EVTOPTBSLAVERY104;Ridiculous! Perhaps some other slaver will offer me a fairer price.;Ridicule ! Peut-être qu'un autre esclavagiste me proposera un meilleur prix.;;;Ridículo! Tal vez otro esclavista me ofrezca un precio más justo.;;;;;;;;;x
EVTOPTCSLAVERY104;Perhaps I should just give up on the whole thing.;Peut-être que je devrais laisser tomber.;;;Tal vez debería renunciar a todo este asunto.;;;;;;;;;x
EVTDESCSLAVERY105;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] hands one end of the slave's chains to you. 'Done,' [From.GetSheHe] says, '[FromFrom.GetSheHeCap] is yours. A pleasure doing business with you.;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] vous remet la chaine de l'esclave entre vos mains. « Entendu, » dit-[From.GetSheHe], « [FromFrom.GetSheHeCap] est à vous. Un plaisir de faire affaire avec vous ».;;;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] pone la cadena del esclavo en tus manos. 'Hecho,' dice, ' Todo tuyo. Un placer hacer negocios con vos.';;;;;;;;;x
EVTOPTASLAVERY105;A fine new acquisition!;Une bien belle acquisition !;;;Una buena adquisición!;;;;;;;;;x
EVTDESCSLAVERY106;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] seems ready to slap you across the face. 'Are you mad? [FromFrom.GetSheHeCap] is easily worth ten times that amount! If you will not pay me a fair price, perhaps some other trader will.';[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] semble à deux doigts de vous frapper au visage. « Etes-vous complètement fou(folle) ? [FromFrom.GetSheHeCap] vaut facilement dix fois ce prix ! Si vous ne me payez pas un bon prix, peut-être qu'un autre marchand le fera  ».;;;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] parece dispuesto a darte un golpe en la cara. 'Estás loco? Fácilmente vale diez veces ese precio! Si no me pagas un buen precio, tal vez otro mercader lo haga'.;;;;;;;;;x
EVTOPTASLAVERY106;I suppose you can't win them all.;Je pense qu'on ne peut pas toujours gagner.;;;Supongo que no se puede ganar siempre;;;;;;;;;x
EVTDESCSLAVERY107;You have been informed of horrifying news. One of your vassals, [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal], has sold a [FromFrom.GetManWoman] into slavery!;Vous avez reçu une nouvelle terrifiante. L'un de vos vassaux, [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal], a vendu un(e) [FromFrom.GetManWoman] comme esclave !;;;Has recibido una terrible noticia. Uno de tus vasallos, [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal], ha vendido a una persona como esclavo!;;;;;;;;;x
EVTOPTASLAVERY107;The laws of gods and men forbid such evil.;Les lois des hommes et des dieux interdisent une telle chose.;;;Las leyes de los hombres y los dioses lo prohíben.;;;;;;;;;x
EVTDESCSLAVERY108;Unfortunately, it appears that you recent activities have not gone unnoticed. Your liege, [From.GetTitledFirstName], has learned of your illegal dealings with the slaver.;Malheureusement, il semble que vos récentes activités ne sont pas passées inaperçues. Votre suzerain, [From.GetTitledFirstName], a entendu parler de votre marché illégal avec l'esclavagiste.;;;Desgraciadamente, parece que tus últimas actuaciones no han pasado desapercibidas. Tu Señor, [From.GetTitledFirstName], ha oído hablar de tus negocios con los esclavistas.;;;;;;;;;x
EVTOPTASLAVERY108;May [Root.Religion.GetRandomGodName] protect me.;Que [Root.Religion.GetRandomGodName] me protègent.;;;Que [Root.Religion.GetRandomGodName] me proteja.;;;;;;;;;x
EVTDESCSLAVERY110;You have been informed of horrible news! [FromFrom.GetTitledFirstNameWithDynasty] has sold your [From.GetRootRelation] [From.GetTitledFirstName] into slavery!;Vous avez reçu une nouvelle terrifiante ! [FromFrom.GetTitledFirstNameWithDynasty] a vendu votre [From.GetRootRelation] [From.GetTitledFirstName] comme esclave !;;;Has recibido una terrible noticia! [FromFrom.GetTitledFirstNameWithDynasty] ha vendido a tu [From.GetRootRelation] [From.GetTitledFirstName] como esclavo!;;;;;;;;;x
EVTOPTASLAVERY110;How dare [FromFrom.GetSheHe]!;Comment a-t-[FromFrom.GetSheHe] osé !;;;Cómo se atreve?;;;;;;;;;x
EVTTOOLTIPSLAVERY152;[This.GetTitledFirstNameWithDynastyAndTitleNoRegnal] will be taken to the slave market;[Root.GetTitledFirstNameWithDynastyAndTitleNoRegnal] va être emmené(e) au marché aux esclaves;;;[This.GetTitledFirstNameWithDynastyAndTitleNoRegnal] será llevado al mercado de esclavos;;;;;;;;;x
EVTDESCSLAVERY153;Your guards retrieve [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] from [From.GetHerHis] quarters, scrubbed, bathed, and ready to be presented to the slave trader.;Vos gardes sortent [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] de ses quartiers, nettoyé(e), baigné(e), prêt(e) à être présenté(e) au marché aux esclaves. ;;;Tus guardias sacan a [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] de su barracón, lo limpian y bañan y lo preparan para ser presentado al mercader de esclavos.;;;;;;;;;x
EVTOPTASLAVERY153;Time to do business.;Il est temps de faire des affaires. ;;;Tiempo de negocios.;;;;;;;;;x
EVTOPTBSLAVERY153;On second thought, perhaps I still need [From.GetHerHim] after all.;Hum. En y repensant, j'en aurai peut-être encore besoin…;;;Pensándolo mejor, tal vez lo necesite después de todo.;;;;;;;;;x
EVTDESCSLAVERY154;Your guards retrieve [From.GetName] from [From.GetHerHis] quarters, scrubbed, bathed, and ready to be taken to market. You could only find interest with a minor buyer however, due to [From.GetHerHis] limited use. This means the offer is quite small.;Vos gardes sortent [From.GetName] de ses quartiers, lavé(e), baigné(e) et prêt(e) à être vendu(e) sur le marché. Vous ne pourrez néanmoins interesséque de modeste acheteur étant donné son utilité limitée. Cela veut que l'offre n'est pas très élevée.;;;Tus guardias sacan a [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] de su barracón, lo limpian y bañan y lo preparan para ser presentado al mercader de esclavos. Sólamente un modesto comprador se interesó y la oferta no fue nada elevada.;;;;;;;;;x
EVTOPTASLAVERY154;I'll take whatever I can for this one;Je vais prendre ce je peux avec celui(lle) là;;;Mejor que nada...;;;;;;;;;x
EVTOPTBSLAVERY154;No, I reject this offer;Non, je rejète cete offre.;;;No, rechazo la oferta;;;;;;;;;x
EVTDESCSLAVERY200;You have decided to purchase a new slave, and arranged a meeting with a prominent slaver.;Vous avez décidé d'acquérir un nouvel esclave et avez arrangé une rencontre avec un important marchand d'esclaves.;;;Has decidido comprar un nuevo esclavo y has concertado un encuentro con un importante mercader de esclavos.;;;;;;;;;x
EVTOPTASLAVERY200;Meet with the slaver;Rencontre avec le marchand d'esclaves;;;Reunión con el mercader de esclavos;;;;;;;;;x
EVTOPTBSLAVERY200;I've changed my mind.;J'ai changé d'avis.;;;He cambiado de opinión.;;;;;;;;;x
EVTTOOLTIPSLAVERY201;shows you [This.GetHerHis] stock;vous montre son stock;;;muestra su inventario;;;;;;;;;x
EVTDESCSLAVERY201;You've arranged to meet with [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal], a wealthy [From.GetManWoman] from [From.Capital.GetName] who wishes to purchase one of your slaves.;Vous avez arrangé une rencontre avec [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal], un(e) [From.GetManWoman] fortuné(e) de [From.Capital.GetName] qui souhaite acheter l'un de vos esclaves. ;;;Has organizado un encuentro con [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal], un hombre importante de [From.Capital.GetName] que desea comprar uno de tus esclavos. ;;;;;;;;;x
EVTOPTASLAVERY201;Please, choose any one you like!;S'il vous plaît, choisissez celui qui vous convient le mieux !;;;Por favor, escoja lo que más le convenga.;;;;;;;;;x
EVTDESCSLAVERY202;You arrive at the slave market to meet with [From.GetFirstNameWithDynasty], a wealthy slaver from [From.Capital.GetName]. [From.GetSheHeCap] shows you [From.GetHerHis] stock, and asks what kind of slave you wish to buy.;Vous vous rendez au marché aux esclaves pour rencontrer [From.GetFirstNameWithDynasty], un marchand d'esclaves fortuné(e) originaire de [From.Capital.GetName]. [From.GetSheHeCap] vous montre son stock et vous demande quel genre d'esclave vous recherchez. ;;;Te dirijes al mercado de esclavos para encontrarte con [From.GetFirstNameWithDynasty], un importante mercader de esclavos originario de [From.Capital.GetName]. Muestra su inventario y te pregunta que tipo de esclavo estás buscando.;;;;;;;;;x
EVTOPTASLAVERY202;A new bed-slave for my harem.;Un(e) nouvel(le) esclave de lit pour mon harem. ;;;Una nueva esclava de cama para mi harén. ;;;;;;;;;x
EVTOPTBSLAVERY202;A bodyguard, someone skilled with a blade.;Un garde du corps, quelqu'un qui sait se servir d'une arme.;;;Un guardaespaldas, alguien experto con una espada.;;;;;;;;;x
EVTOPTCSLAVERY202;A new advisor for my council.;Un nouveau conseiller pour mon conseil.;;;Un nuevo consejero para mi consejo.;;;;;;;;;x
EVTOPTESLAVERY202;A trainee for priesthood;Une personne apte à la prêtrise;;;Un aprendiz del sacerdocio.;;;;;;;;;x
EVTOPTDSLAVERY202;I've changed my mind.;J'ai changé d'avis.;;;He cambiado de opinión.;;;;;;;;;x
EVTDESCSLAVERY203;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] tells you that [From.GetSheHe] is in the market for a new bed slave. You select a few of your most attractive slaves for [From.GetHerHim] to choose from.;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] vous dit qu'[From.GetSheHe] est ici pour un(e) nouvel(le) esclave de lit. Vous selectionnez quelques-un(e)s de vos esclaves les plus beaux(elles) pour qu'[From.GetHerHim] puisse faire son choix. ;;;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] dice que busca una nueva esclava de cama. Haces venir a tus esclavas más bellas para que pueda hacer su elección.;;;;;;;;;x
EVTOPTASLAVERY203;Tell me, which would you prefer?;Dites-moi, lequel préférez-vous ?;;;Dime, a cuál prefieres?;;;;;;;;;x
EVTTOOLTIPSLAVERY204;will select a slave to purchase;va choisir un(e) esclave à acheter;;;elegirá a una esclava para comprar;;;;;;;;;x
EVTDESCSLAVERY204;[From.GetTitle] [From.GetFirstName] brings [From.GetHerHis] finest bed-slaves before you. 'Tell me,' [From.GetSheHe] says, 'which would you prefer?';[From.GetTitle] [From.GetFirstName] vous amène ses plus beaux(elles) esclaves de lit. « Dites-moi, » dit-[From.GetSheHe], « lequel préférez-vous ? »;;;[From.GetTitle] [From.GetFirstName] acerca a sus más bellas esclavas. 'Decidme, a cuál preferís?';;;;;;;;;x
EVTOPTASLAVERY204;This one, I think.;Celui(elle)-ci, je crois.;;;Esta de aquí, creo.;;;;;;;;;x
EVTDESCSLAVERY205;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] tells you that [From.GetSheHe] is looking for a new bodyguard. You call forth the finest warriors in your slave pits for [From.GetSheHe] to choose from.;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] vous dit qu'[From.GetSheHe] cherche un nouveau garde du corps. Vous faites venir les meilleurs guerriers de votre arène pour qu'[From.GetSheHe] puisse en choisir un(e).;;;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] dice que busca un nuevo guardia. Haces venir a los mejores guerreros de tu arena para que pueda hacer su elección.;;;;;;;;;x
EVTOPTASLAVERY205;Tell me, which would you prefer?;Dites-moi, lequel préférez-vous ?;;;Dime, a cuál prefieres?;;;;;;;;;x
EVTTOOLTIPSLAVERY206;will select a slave to purchase;va choisir un esclave à acheter;;;elegirá a un esclavo para comprar;;;;;;;;;x
EVTDESCSLAVERY206;[From.GetTitle] [From.GetFirstName] brings [From.GetHerHis] finest warriors before you. 'Tell me,' [From.GetSheHe] says, 'which would you prefer?';[From.GetTitle] [From.GetFirstName] vous amène ses meilleurs guerriers. « Dites-moi, » dit-[From.GetSheHe], «lequel préférez-vous ? »;;;[From.GetTitle] [From.GetFirstName] acerca a sus mejores guerreros. 'Decidme, a cuál preferís?';;;;;;;;;x
EVTDESCSLAVERY207;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] tells you that [From.GetSheHe] is looking for a loyal advisor to serve on [From.GetHerHis] council. You have the most skilled of your slaves brought before [From.GetHerHim] for [From.GetHerHim] to choose from.;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] vous dit qu'[From.GetSheHe] cherche un loyal conseiller pour servir à son conseil. Vous faites venir les esclaves les plus talentueux devant [From.GetHerHim] pour qu'[From.GetSheHe] puisse en choisir un(e).;;;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] dice que busca un leal consejero para su consejo. Haces venir a los esclavos más talentosos para que pueda hacer su elección.;;;;;;;;;x
EVTOPTASLAVERY207;Tell me, which would you prefer?;Dites-moi, lequel préférez-vous ?;;;Dime, a cuál prefieres?;;;;;;;;;x
EVTTOOLTIPSLAVERY208;will select a slave to purchase;va choisir un esclave à acheter;;;elegirá a un esclavo para comprar;;;;;;;;;x
EVTDESCSLAVERY209;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] tells you that [From.GetSheHe] is looking for a young slave to train as [From.Religion.GetPriestTitle] of [From.Religion.GetName]. You have your child slaves brought before [From.GetHerHim] for [From.GetHerHim] to choose from.;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] vous dit que [From.GetSheHe] cherche un jeune esclave qui devra être formé à [From.Religion.GetPriestTitle] de [From.Religion.GetName]. Vous faites venir les enfants esclaves devant [From.GetHerHim] pour qu'[From.GetSheHe] puisse en choisir un(e).;;;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] te dice que busca a un joven esclavo para entrenarlo como [From.Religion.GetPriestTitle] de [From.Religion.GetName]. Acercas a tus niños esclavos para que elija.;;;;;;;;;x
EVTDESCSLAVERY208;[From.GetTitle] [From.GetFirstName] brings [From.GetHerHis] most skilled advisors before you. 'Tell me,' [From.GetSheHe] says, 'What kind of retainer, exactly, were you looking for?';[From.GetTitle] [From.GetFirstName] vous amène ses conseillers les plus talentueux. « Dites-moi, » dit-[From.GetSheHe], « lequel préférez-vous ? »;;;[From.GetTitle] [From.GetFirstName] acerca a sus esclavos más talentosos. 'Decidme, a cuál preferís?';;;;;;;;;x
EVTOPTASLAVERY208;A charismatic diplomat.;Un diplomate charismatique.;;;Un diplomático carismático;;;;;;;;;x
EVTOPTBSLAVERY208;A shrewd clerk.;Un clerc judicieux.;;;Un administrativo sagaz;;;;;;;;;x
EVTOPTCSLAVERY208;A wise scholar;Un sage érudit.;;;Un sabio erudito;;;;;;;;;x
EVTOPTDSLAVERY208;A devious spy.;Un espion sournois.;;;Un espía astuto;;;;;;;;;x
EVTDESCSLAVERY210;[From.GetTitle] [From.GetFirstName] brings [From.GetHerHis] child slaves before you. 'Tell me,' [From.GetSheHe] says, 'Which one would you most prefer to take to your temple and train?';[From.GetTitle] [From.GetFirstName] vous amène ses conseillers les plus talentueux. « Dites-moi, » dit-[From.GetSheHe], « lequel préférez-vous ? »;;;[From.GetTitle] [From.GetFirstName] acerca a sus niños esclavos. 'Decidme, a cuál preferís?';;;;;;;;;x
EVTOPTASLAVERY210;This one;Celui(elle)-ci.;;;Este de aquí;;;;;;;;;x
EVTDESCSLAVERY251;You've arranged to meet with [FromFrom.GetTitledFirstNameWithDynastyNoRegnal], a wealthy [FromFrom.GetManWoman] from [FromFrom.Capital.GetName] who wishes to purchase one of your slaves. [FromFrom.GetSheHeCap] finally makes [FromFrom.GetHerHis] choice, laying one hand down on [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal]'s shoulder. 'This one, I think. How much is [From.GetSheHe]?';Vous avez organisé une rencontre avec [FromFrom.GetTitledFirstNameWithDynastyNoRegnal], un(e) [FromFrom.GetManWoman] riche qui souhaite acheter l'un de vos esclaves. [FromFrom.GetSheHeCap] a finalement fait son choix, et désigne [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal]. « Celui(elle)-ci. Combien ? »;;;[FromFrom.GetTitledFirstNameWithDynastyAndTitleNoRegnal] finalmente escogió a [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal]. 'Este de aquí. Cuánto por él?';;;;;;;;;x
EVTOPTASLAVERY251;Far more than you could possibly afford! Begone!;Bien plus que vous ne pourriez jamais dépenser ! Hors d'ici !;;;Mucho más de lo que te puedes permitir! Lárgate!;;;;;;;;;x
EVTOPTBSLAVERY251;15 gold coins.;15 pièces d'or.;;;15 monedas de oro.;;;;;;;;;x
EVTOPTCSLAVERY251;40 gold coins.;40 pièces d'or.;;;40 monedas de oro.;;;;;;;;;x
EVTOPTDSLAVERY251;More....;Plus…;;;Más...;;;;;;;;;x
EVTOPTESLAVERY251;75 gold coins.;75 pièces d'or.;;;75 monedas de oro.;;;;;;;;;x
EVTOPTFSLAVERY251;115 gold coins.;115 pièces d'or.;;;115 monedas de oro.;;;;;;;;;x
EVTOPTGSLAVERY251;150 gold coins.;150 pièces d'or.;;;150 monedas de oro.;;;;;;;;;x
EVTOPTHSLAVERY251;225 gold coins.;225 pièces d'or.;;;225 monedas de oro.;;;;;;;;;x
EVTDESCSLAVERY25399;[FromFrom.GetTitledFirstNameWithDynastyAndTitleNoRegnal] is clearly a valuable slave, so a high price must be paid...;[FromFrom.GetTitledFirstNameWithDynastyAndTitleNoRegnal] est clairement un(e) esclave de valeur, un prix élevé doit donc être payé…;;;[FromFrom.GetTitledFirstNameWithDynastyAndTitleNoRegnal] es claramente un esclavo de de valor, así que habrá que pagar un precio elevado...;;;;;;;;;x
EVTDESCSLAVERY252;[From.GetTitle] [From.GetFirstName] is outraged by your selection. 'This one!?' [From.GetSheHe] sputters, '[From.GetSheHeCap] is not for sale at any price!'.;[From.GetTitle] [From.GetFirstName] est outré par votre choix.   « Cet(te) esclave ? » se met-[From.GetSheHe] à crier,  « [From.GetSheHeCap] n'est pas à vendre, quel que soit votre prix ! ».;;;"[From.GetTitle] [From.GetFirstName] está indignado por tu elección.  ""Este esclavo!?"" grita, ""no está en venta, sea cual sea el precio!"".";;;;;;;;;x
EVTOPTASLAVERY252;Then I shall simply find another slaver.;Bien, je n'ai plus qu'à chercher un autre marchand d'esclaves.;;;Bueno, sólo tengo que buscar a otro mercader de esclavos.;;;;;;;;;x
EVTOPTBSLAVERY252;Perhaps I don't need a new slave after all.;Peut-être n'ai-je pas besoin d'un autre esclave après tout. ;;;Tal vez no necesite otro esclavo después de todo.;;;;;;;;;x
EVTDESCSLAVERY253;'Ah, [FromFrom.GetFirstName],' [From.GetTitle] [From.GetFirstName] says, 'A wise choice indeed.' [From.GetSheHeCap] pauses for a moment, to think, then finally names [From.GetHerHis] price.;«Ah, [FromFrom.GetFirstName], » dit [From.GetTitle] [From.GetFirstName], « Un choix avisé en effet. » [From.GetSheHeCap] marque une pause pendant un instant pour réfléchir, puis finalement annonce son prix. ;;;Ah, [FromFrom.GetFirstName],' dice [From.GetTitle] [From.GetFirstName], ' Una buena elección.' Hace una pausa para pensar, y finalmente anuncia el precio. ;;;;;;;;;x
EVTOPTASLAVERY253;Done. The money is yours.;Marché conclu. ;;;Hecho. El dinero es tuyo.;;;;;;;;;x
EVTOPTCSLAVERY253;No slave is worth such a price!;Aucun esclave ne vaut un tel prix !;;;Ningún esclavo vale ese dinero! ;;;;;;;;;x
EVTDESCSLAVERY254;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] agrees to your price, and the exchange is done. [From.GetSheHeCap] gives you the gold, and you give [From.GetHerHim] the whip.;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] accepte votre prix et l'échange peut avoir lieu. [From.GetSheHeCap] vous donne l'or et vous lui donnez le fouet. ;;;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] acepta y el intercambio tiene lugar. [From.GetSheHeCap] te da el oro y tu le das el látigo. ;;;;;;;;;x
EVTOPTASLAVERY254;A job well done.;De bonnes affaires.;;;Un trabajo bien hecho.;;;;;;;;;x
EVTDESCSLAVERY255;'That price is outrageous!' [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] sputters, 'I believe I'll be taking my business elsewhere.';« Un prix scandaleux ! » aboie [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal], « Je crois que je vais aller voir ailleurs ! »;;;Un precio escandaloso!' ladra, 'Creo que iré a ver a otros mercaderes!';;;;;;;;;x
EVTOPTASLAVERY255;Well, you can't win them all.;Bien, on ne peut pas toujours gagner.;;;Bueno, no se puede ganar siempre.;;;;;;;;;x
EVTDESCSLAVERY301;While the guards go to the slave quarters to retrieve [From.GetFirstName], you decide who would make the best mate. A few possibilities come to mind.;Tandis que les gardes se rendent dans les quartiers des esclaves pour emmener [From.GetFirstName], vous réfléchissez au meilleur partenaire possible. Quelques possibilités vous viennent à l'esprit.;;;Mientras los guardias van a los barracones para traer a [From.GetFirstName], reflexionas sobre la mejor pareja posible. Algunas posibilidades te vienen a la mente.;;;;;;;;;x
EVTOPTASLAVERY301;This one, perhaps?;Celui(elle)-ci peut-être ?;;;Éste, tal vez?;;;;;;;;;x
EVTOPTBSLAVERY301;Bah, none of them will do!;Bah, aucun(e) d'entre eux(elle) ne fera l'affaire !;;;Bah, ninguno de ellos lo hará!;;;;;;;;;x
EVTDESCSLAVERY303;You attempt to get [From.GetFirstName] to see reason, but [From.GetSheHe] stands defiant. 'Never! You'll have to beat me to death and let 'em fuck my corpse!';Vous tentez de faire entendre raison à [From.GetFirstName], mais [From.GetSheHe] ne veut rien entendre. « Jamais ! Vous allez devoir me battre à mort et faire baiser mon cadavre ! »;;;Intentas convencer a [From.GetFirstName], pero no entra en razón. 'Nunca! Tendrás que golpearme hasta la muerte y follarte mi cadáver!';;;;;;;;;x
